days_to_return_request,return_window_days,within_return_window,order_value_inr,discount_applied,discount_percent,customer_total_orders,customer_past_returns,customer_return_rate,customer_account_age_days,same_address_accounts,item_returned_matches_order,delivery_confirmed,claimed_non_delivery,return_pickup_attempted,return_pickup_successful,return_request_weekday,return_after_weekend,refund_amount_inr,previous_fraud_flag,support_contacts_pre_return,refund_ratio,high_value_high_returner,new_account_flag,multi_account_flag,false_non_delivery,pickup_failed_flag,discount_abuse_flag,weekend_return_flag,pre_return_support_flag,return_reason_enc,item_condition_enc,cat_accessories,cat_clothing,cat_electronics,cat_footwear,cat_home_decor
8,30,1,1973.39,1,16,26,1,0.038,1318,1,1,1,0,1,1,3,0,1874.72,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,14,1,2166.22,1,11,25,3,0.12,1136,1,1,1,0,1,1,1,1,2057.91,0,0,0.95,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
14,14,1,986.35,1,24,16,3,0.188,1350,1,1,1,0,1,1,6,0,937.03,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,14,1,2576.8,1,14,23,1,0.043,1493,1,1,1,0,1,1,4,0,2447.96,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,14,1,2992.32,0,0,28,2,0.071,1222,1,1,1,0,1,1,2,0,2842.7,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
4,14,1,4818.62,1,22,3,9,1.0,10,3,0,1,0,1,0,4,0,4699.78,1,3,0.9753,1,1,1,0,1,0,0,1,1,3,0,1,0,0,0
5,14,1,2948.38,1,8,28,2,0.071,318,1,1,1,0,1,1,5,0,2800.96,0,1,0.95,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
15,30,1,1653.16,0,0,17,1,0.059,1119,2,1,1,0,1,1,2,0,1570.5,0,0,0.95,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0
8,30,1,3056.14,0,0,26,3,0.115,140,1,1,1,0,1,1,5,0,2903.33,0,0,0.95,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4,14,1,1012.74,1,43,19,6,0.316,156,1,1,1,1,0,0,1,1,927.6,0,0,0.9159,0,0,0,1,0,1,1,0,1,2,0,0,0,1,0
16,14,0,1760.21,0,0,12,1,0.083,1631,1,1,1,0,1,1,4,0,1672.2,0,1,0.95,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0
14,30,1,2263.76,0,0,14,2,0.143,1494,1,1,1,0,1,1,1,1,2150.57,0,0,0.95,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0
16,14,0,872.87,0,0,15,0,0.0,1270,1,1,1,0,1,1,2,0,829.23,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
17,7,0,2761.52,1,12,6,2,0.333,168,2,1,1,0,1,1,0,1,2623.44,0,0,0.95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18,14,0,1811.52,0,0,2,1,0.5,177,1,1,1,0,1,1,5,0,1720.94,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14,14,1,1824.23,1,9,22,3,0.136,1667,1,1,1,0,1,1,4,0,1733.02,0,1,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
6,30,1,1015.52,0,0,2,2,1.0,783,1,1,1,0,1,1,5,0,964.74,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,30,1,2281.7,1,23,15,1,0.067,117,1,1,1,0,1,1,2,0,2167.61,0,0,0.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,30,1,2209.18,1,21,18,0,0.0,1240,1,1,1,0,1,0,3,0,2098.72,0,0,0.95,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0
3,30,1,321.35,0,0,4,1,0.25,141,1,1,1,0,1,1,6,0,305.28,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21,30,1,3956.7,0,0,18,4,0.222,249,2,0,1,0,1,0,1,1,3837.43,0,2,0.9699,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0
18,14,0,1635.6,0,0,27,3,0.111,1465,1,1,1,0,1,1,4,0,1553.82,0,1,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
11,30,1,1120.1,1,10,17,3,0.176,117,1,1,1,0,1,1,2,0,1064.09,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11,30,1,1943.44,1,18,16,2,0.125,1372,1,1,1,0,1,1,4,0,1846.27,0,0,0.95,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0
5,14,1,2184.59,0,0,22,1,0.045,1332,1,1,1,0,1,0,4,0,2075.36,0,0,0.95,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0
6,14,1,1411.23,0,0,2,3,1.0,326,1,0,1,0,1,1,6,0,1340.67,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18,30,1,770.23,1,7,8,0,0.0,1543,1,1,1,0,1,1,2,0,731.72,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
3,30,1,4309.74,1,27,8,7,0.875,107,2,1,1,1,1,1,2,0,4000.58,1,1,0.9283,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0
10,14,1,518.33,0,0,25,0,0.0,1686,1,1,1,0,1,1,5,0,492.41,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,14,1,1486.65,0,0,19,1,0.053,1356,1,1,1,0,1,0,6,0,1412.32,0,0,0.95,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0
13,14,1,1185.44,1,22,18,0,0.0,1343,1,1,1,0,1,1,2,0,1126.17,0,1,0.95,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
9,30,1,1463.66,1,9,20,2,0.1,487,1,1,1,0,1,1,1,1,1390.48,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,14,1,1675.85,1,13,14,1,0.071,1576,1,1,1,0,1,1,0,1,1592.06,0,1,0.95,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0
6,30,1,1562.98,0,0,7,1,0.143,267,1,1,1,0,1,1,0,1,1484.83,0,0,0.95,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
3,14,1,2413.2,1,14,24,0,0.0,1247,1,0,1,0,1,1,6,0,2292.54,0,0,0.95,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1
12,14,1,1728.86,0,0,25,3,0.12,1648,1,1,1,0,1,1,6,0,1642.42,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11,14,1,1192.6,0,0,20,0,0.0,1608,1,1,1,0,1,1,6,0,1132.97,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
20,30,1,821.12,0,0,13,3,0.231,403,1,1,1,0,1,1,5,0,780.06,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,7,0,1844.42,0,0,27,2,0.074,1074,1,1,1,0,1,1,3,0,1752.2,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
16,7,0,1335.75,1,10,26,1,0.038,527,1,1,1,0,1,1,4,0,1268.96,0,1,0.95,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
16,30,1,1119.7,1,23,27,2,0.074,638,1,1,1,0,1,1,0,1,1063.71,0,0,0.95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,30,1,1704.32,0,0,21,0,0.0,588,1,1,1,0,1,0,2,0,1619.1,0,0,0.95,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0
10,14,1,967.83,0,0,20,2,0.1,904,1,1,1,0,1,1,5,0,919.44,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
12,14,1,1061.88,1,24,5,1,0.2,216,1,1,1,0,1,1,0,1,1008.79,0,1,0.95,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0
19,7,0,1299.59,0,0,16,3,0.188,310,1,1,1,0,1,0,3,0,1234.61,0,1,0.95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,30,1,1189.68,1,19,9,3,0.333,979,1,1,0,0,1,1,5,0,1130.2,0,2,0.95,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
16,7,0,1987.41,0,0,24,2,0.083,332,2,1,1,0,1,1,4,0,1888.04,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,14,0,3345.56,0,0,29,2,0.069,198,1,1,1,0,1,1,1,1,3178.28,0,2,0.95,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0
7,30,1,1639.81,0,0,26,1,0.038,1384,1,1,1,0,1,1,3,0,1557.82,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,14,1,3033.87,0,0,8,9,1.0,62,2,1,1,0,1,0,0,1,2909.21,1,3,0.9589,1,0,0,0,1,0,1,1,4,2,0,1,0,0,0
17,14,0,2194.58,0,0,20,2,0.1,756,1,1,1,0,1,1,2,0,2084.85,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,30,1,515.66,1,20,13,1,0.077,988,1,1,1,0,1,1,4,0,489.88,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,14,1,2713.26,0,0,7,6,0.857,54,1,0,1,1,0,0,0,1,2548.31,1,2,0.9392,0,0,0,1,0,0,1,1,1,2,0,1,0,0,0
20,7,0,2236.44,0,0,8,1,0.125,674,1,1,1,0,1,1,2,0,2124.62,0,0,0.95,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
4,30,1,1056.72,1,7,15,1,0.067,584,1,1,1,0,1,1,6,0,1003.88,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15,14,0,2015.43,1,17,11,2,0.182,726,1,0,1,0,1,1,4,0,1914.66,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,14,0,1162.77,1,13,1,1,1.0,1385,1,1,1,0,1,1,3,0,1104.63,0,1,0.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,30,1,4160.69,0,0,5,7,1.0,178,1,1,1,0,0,0,0,1,4088.56,1,2,0.9827,1,0,0,0,0,0,1,1,4,2,0,0,0,1,0
18,14,0,2499.7,1,5,12,2,0.167,1095,1,1,1,0,1,1,4,0,2374.71,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,14,0,2465.26,1,16,20,2,0.1,219,1,1,1,0,1,1,5,0,2342.0,0,1,0.95,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
14,30,1,2355.53,0,0,26,2,0.077,925,1,1,1,0,1,1,6,0,2237.75,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19,30,1,1497.77,0,0,20,0,0.0,241,1,1,1,0,1,1,6,0,1422.88,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13,7,0,874.81,0,0,3,2,0.667,101,1,1,1,0,1,1,2,0,831.07,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
8,7,0,763.29,0,0,28,2,0.071,1155,1,1,1,0,1,1,1,1,725.13,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20,14,0,334.19,0,0,23,0,0.0,1287,1,1,1,0,1,1,3,0,317.48,0,0,0.95,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0
16,30,1,653.09,0,0,23,2,0.087,393,1,1,1,0,1,1,6,0,620.44,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
4,14,1,207.55,0,0,19,2,0.105,1798,1,1,1,0,1,1,3,0,197.17,0,1,0.95,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
3,7,1,1720.51,1,5,18,1,0.056,173,1,1,1,0,1,1,2,0,1634.48,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16,14,0,2030.97,0,0,29,3,0.103,1769,1,1,1,0,1,1,3,0,1929.42,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15,30,1,2295.96,0,0,20,3,0.15,726,1,1,1,0,1,1,5,0,2181.16,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
19,14,0,3515.23,1,12,3,3,1.0,483,1,1,1,0,1,1,4,0,3339.47,0,0,0.95,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
12,30,1,1655.57,0,0,4,3,0.75,609,1,1,1,0,1,1,2,0,1572.79,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
18,14,0,898.79,1,16,14,1,0.071,1072,1,1,1,0,1,1,0,1,853.85,0,0,0.95,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
20,30,1,1216.13,1,22,29,2,0.069,613,1,1,1,0,1,1,4,0,1155.32,0,2,0.95,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0
3,14,1,3284.16,0,0,18,8,0.444,312,3,1,1,0,0,0,1,1,3031.26,1,3,0.923,1,0,1,0,0,0,1,1,3,2,0,1,0,0,0
14,14,1,516.43,1,22,8,0,0.0,1306,1,1,1,0,1,1,2,0,490.61,0,2,0.95,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
6,7,1,2513.04,1,18,7,0,0.0,1110,1,1,1,0,1,1,6,0,2387.39,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
14,14,1,1624.26,1,14,26,3,0.115,205,1,1,1,0,1,1,3,0,1543.05,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8,14,1,1320.01,0,0,18,3,0.167,1107,1,1,1,0,1,1,6,0,1254.01,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,7,1,2104.39,0,0,24,0,0.0,584,1,1,1,0,1,1,2,0,1999.17,0,1,0.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18,14,0,2076.13,0,0,18,3,0.167,574,1,1,1,0,1,1,3,0,1972.32,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13,30,1,2326.01,0,0,22,1,0.045,1502,1,1,1,0,1,1,3,0,2209.71,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13,7,0,2176.89,1,20,24,1,0.042,1217,1,1,1,0,1,1,1,1,2068.05,0,0,0.95,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1
7,14,1,1340.53,0,0,21,0,0.0,1232,1,1,1,0,1,1,5,0,1273.5,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,14,0,1105.36,0,0,17,4,0.235,165,1,0,1,1,1,1,2,0,1029.27,0,2,0.9312,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
12,14,1,1651.96,0,0,20,0,0.0,687,1,1,1,0,1,1,6,0,1569.36,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
20,7,0,1903.01,0,0,2,1,0.5,1454,1,1,1,0,1,1,0,1,1807.86,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6,7,1,1498.34,0,0,13,1,0.077,1195,1,1,1,0,1,1,2,0,1423.42,0,2,0.95,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
11,14,1,1014.98,0,0,8,0,0.0,1723,1,1,1,0,1,1,5,0,964.23,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,30,1,2037.8,1,14,11,0,0.0,904,1,1,1,0,1,1,4,0,1935.91,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
4,14,1,500.0,1,21,12,14,1.0,17,3,1,1,0,1,1,3,0,467.79,0,3,0.9356,0,1,1,0,0,0,0,1,2,0,0,1,0,0,0
6,14,1,2631.59,1,17,20,3,0.15,1435,1,1,1,0,1,1,2,0,2500.01,0,1,0.95,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
11,7,0,1601.41,0,0,20,3,0.15,1420,1,1,1,0,1,1,0,1,1521.34,0,0,0.95,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
10,7,0,2530.72,1,23,14,1,0.071,150,1,1,1,0,1,1,0,1,2404.18,0,1,0.95,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
8,14,1,1285.04,1,21,6,2,0.333,1073,1,1,1,0,1,0,2,0,1220.79,0,2,0.95,0,0,0,0,1,0,0,1,3,1,1,0,0,0,0
20,14,0,4091.98,0,0,10,5,0.5,1,7,0,1,0,1,1,6,0,3983.18,1,2,0.9734,1,1,1,0,0,0,0,1,1,3,0,0,0,0,1
6,14,1,1055.0,0,0,21,1,0.048,315,1,1,1,0,1,1,5,0,1002.25,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,14,1,3120.77,0,0,15,0,0.0,787,1,1,1,0,1,1,3,0,2964.73,0,0,0.95,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0
14,7,0,2858.64,0,0,1,2,1.0,1565,1,1,1,0,1,1,1,1,2715.71,0,0,0.95,0,0,0,0,0,0,1,0,4,2,1,0,0,0,0
1,30,1,4502.28,1,29,13,8,0.615,274,1,0,1,1,1,1,5,0,4459.16,0,1,0.9904,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0
3,7,1,1526.03,1,14,29,3,0.103,1427,1,1,1,0,1,1,4,0,1449.73,0,1,0.95,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
11,14,1,2149.63,0,0,21,0,0.0,1749,1,1,1,0,1,0,1,1,2042.15,0,0,0.95,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0
16,14,0,950.13,0,0,27,1,0.037,458,1,0,1,0,1,1,3,0,902.62,0,2,0.95,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11,14,1,2243.71,0,0,1,1,1.0,1098,1,1,1,0,1,1,1,1,2131.52,0,0,0.95,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
18,14,0,3202.96,1,5,9,3,0.333,173,1,1,1,0,1,1,0,1,3042.81,0,0,0.95,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9,7,0,472.98,0,0,8,0,0.0,452,1,1,1,0,1,0,1,1,449.33,0,0,0.95,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
8,14,1,2503.41,1,13,22,0,0.0,104,1,1,1,0,1,1,6,0,2378.24,0,1,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
10,14,1,3094.13,0,0,3,9,1.0,55,3,1,1,1,1,1,5,0,2948.6,0,1,0.953,1,0,1,1,0,0,0,0,4,3,0,0,0,0,1
4,7,1,1790.29,1,23,2,3,1.0,1725,1,1,1,0,1,1,3,0,1700.78,0,0,0.95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,7,1,2492.83,1,26,12,8,0.667,27,1,0,1,1,1,1,3,0,2296.92,0,0,0.9214,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0
7,14,1,1163.71,1,21,6,1,0.167,153,1,1,1,0,1,1,0,1,1105.52,0,0,0.95,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0
19,14,0,1924.26,0,0,17,0,0.0,930,1,1,1,0,1,1,1,1,1828.05,0,0,0.95,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0
16,14,0,2503.77,1,6,20,3,0.15,473,1,1,1,0,1,1,4,0,2378.58,0,0,0.95,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0
17,14,0,1219.5,1,10,3,1,0.333,909,1,1,1,0,1,1,6,0,1158.52,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,14,1,2144.02,1,22,20,0,0.0,587,1,1,1,0,1,1,4,0,2036.82,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
9,14,1,200.0,1,19,25,0,0.0,1037,2,1,1,0,1,1,3,0,190.0,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,30,1,282.67,1,5,18,0,0.0,598,1,1,1,0,1,1,1,1,268.54,0,0,0.95,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0
4,14,1,200.0,0,0,2,1,0.5,336,1,1,1,0,1,1,3,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
13,7,0,974.2,1,13,26,1,0.038,863,1,1,1,0,1,1,0,1,925.49,0,0,0.95,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0
9,7,0,1421.24,1,9,28,1,0.036,917,1,1,1,0,1,1,3,0,1350.18,0,1,0.95,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
10,14,1,200.0,0,0,1,0,0.0,1605,1,1,1,0,1,1,6,0,190.0,0,1,0.95,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
19,14,0,1757.93,0,0,10,1,0.1,784,1,1,1,0,1,1,1,1,1670.03,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,7,0,1591.18,1,6,3,3,1.0,471,1,1,1,0,1,1,6,0,1511.62,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,7,1,245.52,0,0,29,3,0.103,606,1,1,1,0,1,1,1,1,233.24,0,0,0.95,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0
10,14,1,1360.86,1,23,4,3,0.75,1381,1,1,1,0,1,1,6,0,1292.82,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,7,1,2277.22,1,8,29,0,0.0,1151,1,1,1,0,1,1,3,0,2163.36,0,0,0.95,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
17,14,0,671.09,1,17,26,2,0.077,271,1,1,0,1,1,1,6,0,637.54,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9,14,1,2704.6,1,67,15,8,0.533,189,1,1,1,1,1,1,4,0,2491.04,0,0,0.921,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
13,30,1,2928.83,1,18,11,2,0.182,927,1,1,1,0,1,1,5,0,2782.39,0,0,0.95,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0
6,30,1,3359.59,1,32,3,7,1.0,206,2,0,1,0,0,0,1,1,3293.98,0,1,0.9805,1,0,0,0,0,1,1,0,3,2,0,0,0,1,0
6,30,1,2168.19,0,0,1,0,0.0,557,1,1,1,0,1,1,5,0,2059.78,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10,14,1,2196.82,0,0,11,0,0.0,674,1,1,1,0,1,1,0,1,2086.98,0,0,0.95,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5,14,1,2466.81,0,0,22,1,0.045,320,1,1,1,0,1,1,5,0,2343.47,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,14,1,1456.95,1,21,24,3,0.125,1591,1,1,1,0,1,1,1,1,1384.1,0,1,0.95,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0
16,30,1,1452.11,1,16,4,2,0.5,331,1,1,1,0,1,1,3,0,1379.5,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,14,1,2422.94,1,6,8,0,0.0,585,1,1,1,0,1,1,3,0,2301.79,0,2,0.95,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0
12,7,0,1919.69,0,0,21,0,0.0,301,1,1,1,0,1,1,1,1,1823.71,0,0,0.95,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0
18,30,1,1006.99,0,0,17,1,0.059,322,1,1,1,0,1,1,6,0,956.64,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,14,0,2006.59,1,9,7,2,0.286,1718,1,1,1,0,1,1,1,1,1906.26,0,0,0.95,0,0,0,0,0,0,1,0,3,2,0,0,1,0,0
18,14,0,1053.32,0,0,25,1,0.04,1433,1,1,1,0,1,1,4,0,1000.65,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,7,0,1171.47,1,17,2,3,1.0,790,1,0,1,0,1,1,0,1,1112.9,0,0,0.95,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
16,30,1,2329.99,0,0,23,0,0.0,932,1,1,1,0,1,1,4,0,2213.49,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
4,30,1,2023.4,0,0,27,1,0.037,140,1,1,1,0,1,1,6,0,1922.23,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6,14,1,998.62,0,0,12,3,0.25,627,1,1,1,0,1,1,1,1,948.69,0,0,0.95,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5,14,1,3453.75,1,39,13,7,0.538,168,2,1,1,0,1,1,0,1,3179.04,0,1,0.9205,1,0,0,0,0,1,1,0,1,2,0,0,0,1,0
10,30,1,1990.16,1,16,14,3,0.214,1258,1,1,1,0,1,1,6,0,1890.65,0,0,0.95,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0
14,14,1,842.13,0,0,9,1,0.111,1090,1,1,1,0,1,1,3,0,800.02,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
9,14,1,1372.48,1,16,24,0,0.0,1561,1,1,1,0,1,1,0,1,1303.86,0,0,0.95,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0
14,30,1,1437.84,0,0,16,0,0.0,1008,2,1,1,0,1,1,6,0,1365.95,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14,30,1,1117.26,0,0,6,3,0.5,970,1,1,1,0,1,1,6,0,1061.4,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24,14,0,5202.17,1,13,8,6,0.75,11,3,0,1,0,1,0,4,0,5019.05,1,0,0.9648,1,1,1,0,1,0,0,0,3,3,0,1,0,0,0
3,14,1,1361.7,1,15,1,2,1.0,824,1,1,1,0,1,1,1,1,1293.62,0,0,0.95,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
18,7,0,1573.84,1,7,20,0,0.0,970,1,1,1,0,1,1,1,1,1495.15,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,30,1,2038.29,1,21,15,2,0.133,311,1,1,1,0,1,1,1,1,1936.38,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10,14,1,971.07,0,0,2,2,1.0,1307,1,1,1,0,1,1,6,0,922.52,0,2,0.95,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0
2,14,1,2942.05,1,35,14,9,0.643,379,1,0,1,1,1,1,1,1,2916.03,0,2,0.9912,0,0,0,1,0,1,1,1,4,3,0,1,0,0,0
7,14,1,1946.72,0,0,28,1,0.036,148,1,1,1,0,1,1,1,1,1849.38,0,0,0.95,0,0,0,0,0,0,1,0,4,3,0,0,0,1,0
3,7,1,1449.71,1,20,3,2,0.667,1415,1,1,1,0,1,1,3,0,1377.22,0,1,0.95,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0
5,14,1,952.36,0,0,20,1,0.05,897,1,1,1,0,1,1,3,0,904.74,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
9,14,1,1943.98,1,22,6,1,0.167,631,1,1,1,0,1,1,0,1,1846.78,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,30,1,1221.07,1,10,14,2,0.143,772,1,1,1,0,1,1,5,0,1160.02,0,0,0.95,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0
5,30,1,2730.23,0,0,2,3,1.0,282,1,0,1,0,1,1,0,1,2529.66,0,0,0.9265,0,0,0,0,0,0,1,0,4,2,0,1,0,0,0
